0,yjc,0.00358294
1,kinraide,0.00380895
2,likeliest,0.00387835
3,clumpy,0.00389318
4,misgendering,0.00390403
5,silverplate,0.00392728
6,sayres,0.00394019
7,pasquerilla,0.00398229
8,shahenshahi,0.00404294
9,hassle,0.00407069
10,peaked,0.00407775
11,nepco,0.00415299
12,loosley,0.00415555
13,headframe,0.00418986
14,mecir,0.00419765
15,overtaxing,0.00421028
16,berlind,0.00421523
17,inversely,0.00421538
18,highwalk,0.00422054
19,livity,0.00423729
20,mahlabatini,0.00423885
21,board,0.00423941
22,overcutting,0.004242
23,picket,0.00424267
24,sporting,0.00430269
25,socreds,0.00431076
26,presidentialism,0.00435247
27,kymograph,0.00435564
28,precisely,0.00438621
29,weighed,0.00440194
30,boshu,0.00441752
31,recessions,0.00444453
32,cordoning,0.00444963
33,weeknight,0.00446157
34,parmo,0.00448047
35,nimbleness,0.00448763
36,revisit,0.0044904
37,aimed,0.00450362
38,heat,0.00451321
39,tosche,0.00453071
40,geopend,0.00454509
41,vanwell,0.00454576
42,kleck,0.00456023
43,tauchen,0.00456853
44,aaen,0.00457054
45,zackie,0.00457727
46,homeruns,0.00458246
47,lumberwoods,0.00459083
48,liebenow,0.00459174
49,konkurranse,0.00459622
50,floorboards,0.00459957
51,eventualities,0.00460169
52,canwest,0.00460636
53,swipe,0.00461118
54,door,0.0046322
55,vying,0.00463711
56,sicks,0.00464378
57,funnelled,0.0046532
58,bchl,0.00466087
59,automile,0.00466597
60,shostakovitch,0.00467421
61,bonnevilles,0.00467543
62,rooi,0.00468041
63,hanegev,0.00469514
64,bloom,0.00470159
65,maple,0.00472149
66,headlong,0.00472212
67,denser,0.00473329
68,hypobaric,0.00473384
69,absentee,0.00473878
70,naperville,0.00474414
71,postindustrial,0.00474748
72,purifiers,0.00475776
73,apprehensively,0.00475808
74,deadliness,0.00476117
75,disassemble,0.00478256
76,turnbuckles,0.00478786
77,serially,0.0048163
78,zolten,0.00483009
79,khaosai,0.00483699
80,reconciliation,0.00484608
81,tallies,0.00485828
82,battlesystem,0.00487663
83,trueta,0.00487938
84,centermost,0.0048834
85,geophone,0.00489003
86,humbucking,0.00489316
87,karpyshyn,0.00489673
88,beardo,0.0049121
89,bipartisan,0.00491846
90,celecia,0.004919
91,ilembe,0.00492158
92,ohc,0.00492492
93,foundas,0.00494204
94,leaflets,0.00494252
95,ndes,0.00494607
96,milliliter,0.00494918
97,ratn,0.00496182
98,symphony,0.00496332
99,bads,0.00496365
100,cincinnati,0.0049686
101,timeframe,0.00497318
102,wreck,0.00498041
103,gristmills,0.00498171
104,categorized,0.0049821
105,disparate,0.00498828
106,transarmament,0.00498984
107,tairrdelbach,0.00499051
108,haccp,0.00499587
109,tenths,0.00500648
110,melonville,0.00500745
111,beethoven,0.00501045
112,kitka,0.00501858
113,licin,0.00502675
114,bushwalkers,0.00503484
115,barged,0.00503717
116,vendean,0.00504122
117,jakubec,0.00505402
118,inapplicable,0.00505764
119,watersphere,0.00505901
120,rejoining,0.00506843
121,visitscotland,0.00507211
122,stabled,0.00507599
123,aksak,0.005077
124,chunga,0.00508937
125,stouffville,0.00510405
126,reluctant,0.00510654
127,maglif,0.00510799
128,brechtian,0.00512673
129,bubar,0.00512687
130,russellville,0.00513109
131,swaged,0.00514533
132,eidyn,0.00515278
133,mushy,0.00515363
134,crua,0.00515607
135,bozon,0.0051566
136,imagery,0.00515776
137,oversaw,0.00516249
138,synar,0.00516644
139,maxxum,0.00516771
140,stints,0.00517933
141,rusape,0.00518598
142,hhe,0.00518897
143,puzzles,0.00519085
144,neretvian,0.0052026
145,styroloxyd,0.00521292
146,wason,0.00521375
147,drudgery,0.00521856
148,luxuriance,0.00521999
149,voltmeters,0.00523236
150,nja,0.00523328
151,expected,0.00524179
152,maracanazo,0.00524192
153,pinstriped,0.00524876
154,lunny,0.00526134
155,ordinateur,0.00526383
156,coia,0.00526859
157,brockington,0.0052893
158,yukata,0.0052921
159,iditarod,0.00529502
160,lligat,0.00530343
161,mikardo,0.00530461
162,translocating,0.0053051
163,nimura,0.00531521
164,sergt,0.00531776
165,loosening,0.00532522
