0,kruuse,0.629533924709
1,matsudairae,0.670857643313
2,konkurranse,0.690378174128
3,courtalain,0.702977423411
4,licin,0.742553379366
5,soudain,0.743925142079
6,eduardus,0.752449895638
7,notiomystis,0.760623235042
8,mavortius,0.789696182832
9,oberndorfer,0.792170977966
10,aaen,0.811912930538
11,aranoa,0.827769452898
12,avinurme,0.841098398477
13,athur,0.856951956789
14,crouy,0.861746972444
15,dagua,0.866943592232
16,tindr,0.87249087208
17,vtii,0.876399575635
18,loffredo,0.88296602405
19,tauchen,0.901248106115
20,treppenhaus,0.902461937139
21,nepete,0.918318020634
22,elsinor,0.923124399434
23,selbs,0.929275171225
24,yannone,0.92930967984
25,hildebrandtii,0.931853272274
26,rusape,0.936753884614
27,highwalk,0.942385149023
28,diplomatiques,0.945754338449
29,prunelli,0.95178700569
30,puinave,0.952352262175
31,damsons,0.958228728082
32,xihua,0.959386279461
33,flondor,0.959952028481
34,mecir,0.964325752096
35,opong,0.967221236273
36,lupon,0.976091537245
37,abdominalis,0.97713875582
38,godwar,0.981071117985
39,qadam,0.98253278166
40,monisha,0.98396174368
41,rapps,0.989332765449
42,egll,0.991768591527
43,frerichs,0.992771688898
44,liebenow,0.994017129518
45,altrove,0.994683507405
46,kcvr,0.994818373239
47,sulakshana,0.995279370622
48,jpna,0.997272387265
49,fernway,1.00005124498
50,tudesq,1.00201409951
51,toity,1.00709829604
52,tlacuatzin,1.00904192839
53,petkere,1.00936425294
54,bonsucesso,1.01573146355
55,hhe,1.01730987457
56,jwmi,1.01756552228
57,ronds,1.01896998516
58,fitzwilly,1.02134311425
59,mascaro,1.02141684596
60,pronate,1.02389826198
61,sanatio,1.02453017706
62,antechambers,1.02483511106
63,seyffarth,1.02679650775
64,ajak,1.02695598677
65,hatzvi,1.02779354955
66,shimoshima,1.03124334677
67,lucam,1.03445455459
68,reapportioning,1.03473204181
69,giubiasco,1.04059544842
70,mitsamiouli,1.04248813848
71,maglif,1.04547019706
72,katwa,1.04656255836
73,nja,1.04740464588
74,yongchu,1.04826959758
75,mayito,1.04966095914
76,gambi,1.05001454875
77,thouzer,1.05078020319
78,straighteners,1.05100534258
79,sportronic,1.05144714081
80,vpgpupuoh,1.05346799005
81,priestless,1.05360787896
82,slerp,1.05365378074
83,plersch,1.05458976599
84,coneo,1.05626671635
85,afras,1.05650617935
86,uhila,1.05684035955
87,matherville,1.05728633758
88,zackie,1.05843838279
89,wstp,1.06058678731
90,toseiha,1.0663599808
91,qubbet,1.06861257469
92,oht,1.0724432095
93,trexlertown,1.07378627629
94,neretvian,1.07672623648
95,yjc,1.07851609474
96,coct,1.07914327278
97,sedigitus,1.07967145052
98,koroneia,1.08046451438
99,titanesses,1.08205440599
100,gevorkian,1.08206066758
101,sakib,1.08289764167
102,geophone,1.08451927345
103,kbtu,1.08471296674
104,yinhe,1.08546638475
105,stanags,1.08705269592
106,parmo,1.08817152941
107,hypobaric,1.09166626846
108,gardthausen,1.09228624113
109,pranayamas,1.09404241404
110,stalmachenok,1.1002535629
111,favoriter,1.10243913682
112,naida,1.10546630771
113,trojden,1.10906429175
114,garlics,1.11025521394
115,columbretes,1.11269060457
116,pirovitch,1.11304764646
117,sergt,1.11481397831
118,ghiraldini,1.11514922542
119,knockback,1.11951890148
120,verbalizers,1.12098693056
121,kaiserplatz,1.12100061463
122,zolten,1.12364590488
123,miltefosine,1.12553752743
124,dihydride,1.12702899809
125,muwa,1.1276210648
126,calligram,1.12875225553
127,janusza,1.13278151249
128,daiken,1.13300896348
129,hanegev,1.1376763156
130,brightfield,1.137910215
131,habeant,1.14428086494
132,muling,1.14458304355
133,stragari,1.14736274623
134,ÑÉÑÄÑÇÑÄÑ{,1.15028156783
135,eetu,1.15211765604
136,wibble,1.15263652206
137,jakubec,1.15322822358
138,vilecourt,1.15393787508
139,anushirwan,1.15427665178
140,faenum,1.15825226069
141,chalfin,1.16110581655
142,copyable,1.16273536133
143,manyar,1.16300967306
144,chinwe,1.16347468034
145,dreesen,1.1675333169
146,boondoggles,1.16866941349
147,fter,1.16940152906
148,gatana,1.16977694794
149,reradiation,1.17077749489
150,birdham,1.17307427306
151,ÑtÑpÑê,1.17320248265
152,barflies,1.17616038268
153,marutei,1.17746594823
154,isakova,1.18150911796
155,katikati,1.18446749586
156,ÑÄÑÅÑuÑÇÑpÑàÑyÑë,1.18590547108
157,herumor,1.18640364324
158,haimar,1.19093053739
159,dairanger,1.19127250861
160,kulkurin,1.19290980158
161,êeñßËêåW,1.19479202612
162,mugnone,1.19686088974
163,auva,1.19891252613
164,hemihypertrophy,1.20027503441
165,overtaxing,1.20062812018
166,thmar,1.20131159928
167,vansleb,1.20279421951
168,artificiali,1.20280651747
169,stahltaube,1.20678961316
170,loverman,1.20714409267
171,starplayer,1.20720596082
172,errored,1.20760887576
173,jakup,1.20845629353
174,mahlabatini,1.2093446054
175,solhjell,1.21044119276
176,allumwandlung,1.21097385445
177,quattordici,1.21306546129
178,ordinateur,1.21520571524
179,wirkungen,1.21524759108
180,boshu,1.2172443848
181,lumberwoods,1.21797961221
182,satr,1.21923882646
183,kadawatha,1.21956410703
184,ichneumons,1.22175483976
185,phakalane,1.22200973187
186,kronthaler,1.22799875765
187,ascendo,1.22985936678
188,fzg,1.23295277295
189,benty,1.23578698641
190,askamp,1.23754516318
191,chronok,1.24174710631
192,datp,1.24375337044
193,gullbringu,1.24532953593
194,wartimes,1.24605684157
195,perisynaptic,1.24864229164
196,surimono,1.24877653643
197,legitimism,1.25196860017
198,pompons,1.25830754802
199,shigetoshi,1.26010879179
200,sevy,1.26061975913
201,rilly,1.26103441532
202,ratn,1.26113261291
203,cosmotheoros,1.2620041348
204,kayali,1.26583478748
205,guchteneire,1.2680981406
206,kuladevi,1.27095239779
207,veress,1.27131362408
208,overcutting,1.27422312389
209,collegit,1.27482261008
210,wilfong,1.27686407943
211,mediolanense,1.27861002238
212,wdzydze,1.28151057908
213,ebira,1.284899854
214,khandavaprastha,1.28585268605
215,hadiqa,1.28684619646
216,maiesties,1.28700494317
217,dragoness,1.28798823107
218,zoetis,1.2881662037
219,kalmthoutse,1.28941768955
220,didelphys,1.29554988333
221,mja,1.2979480193
222,adamis,1.29795070497
223,ateius,1.30119328067
224,boxcab,1.30277458594
225,wusta,1.30981821417
226,vendean,1.31373484602
227,valvate,1.31519325652
228,maracanazo,1.31542327071
229,polymicrogyria,1.32162178934
230,rosamunda,1.32256376588
231,diersheim,1.3276883707
232,camerin,1.32866336335
233,styroloxyd,1.32958848005
234,siravo,1.33045442548
235,geopend,1.33048634345
236,hizam,1.34182654094
237,falloon,1.34213274547
238,japin,1.34431628878
239,galbadia,1.34722692962
240,abhorsens,1.34982121796
241,geigen,1.35339051979
242,beanpole,1.3573070161
243,biozone,1.36201865731
244,skivington,1.36369965057
245,stather,1.36391943892
246,novog,1.36627622993
247,czaplicka,1.36746494973
248,clumpy,1.36908702264
249,kinraide,1.3701599626
250,nepco,1.37475615508
251,akalis,1.38545393011
252,carricitos,1.38710937738
253,dijkhuizen,1.39192627283
254,watersphere,1.39546351056
255,tshilidzi,1.39593256409
256,starset,1.3993876366
257,rikrok,1.39961619417
258,freegard,1.40902857534
259,shungas,1.41226527947
260,rathaille,1.41788016611
261,bubar,1.41989834525
262,kowtowed,1.42339510709
263,paronychia,1.43501029471
264,francaises,1.4394403975
265,birret,1.44062385961
266,nephrosclerosis,1.44088100187
267,blackburnshire,1.44110841493
268,khalkin,1.44193172658
269,pasquerilla,1.44498023084
270,synar,1.44683421446
271,ëÂìØ,1.45169421119
272,piperonal,1.45208223541
273,acronis,1.45464001968
274,guulwade,1.46154117562
275,talung,1.46169821943
276,sachidananda,1.46180335416
277,qureish,1.461942646
278,horodyski,1.46335846838
279,bassarabia,1.46554619347
280,chaulnes,1.4657801971
281,zhizhang,1.46856012689
282,drillo,1.47132609932
283,sankat,1.48000456852
284,oligopeptide,1.48037474405
285,bonascre,1.48182310473
286,zacate,1.48388344821
287,ksts,1.48496741589
288,cybinka,1.48746553284
289,scriptbasic,1.49369589314
290,divans,1.49404926895
291,tammela,1.49494584721
292,derridean,1.49541659244
293,mmj,1.49581093972
294,weesaw,1.49691203952
